,cell_x,cell_y,car,population,houses,houses_parking,charger_count,charger_value,building_religion,building_sale,building_edu,building_work,building_factory,public_parking_lot,public_parking_space,tot_count_
5493,127.1497847,37.27074385,10332,0,0,0,25,0.994080038,0,1,6,3,0,2,122,410.839
5494,127.1497889,37.26984246,10332,0,0,0,25,0.994080038,1,0,7,3,0,2,122,55.105
5495,127.1497931,37.26894108,10332,656,0,0,25,0.994080038,1,0,7,3,0,2,122,341.952
5496,127.1497972,37.26803969,10332,0,0,0,25,0.994080038,1,0,7,2,0,0,0,169.826
5497,127.1498014,37.26713831,10332,0,0,0,25,0.994080038,1,0,5,1,0,0,0,8.316
5498,127.1498056,37.26623692,10332,52,0,0,25,0.994080038,2,0,3,1,0,0,0,54.334
5499,127.1498098,37.26533553,10396.66667,111,0,0,25,0.994080038,2,0,3,1,0,0,0,206.038
5500,127.1498515,37.25632167,9743,0,0,0,0,1,1,0,4,0,1,0,0,3.915
5501,127.1498557,37.25542028,9743,46,0,0,0,1,1,0,4,0,1,0,0,102.216
5502,127.1502719,37.16528088,11156,0,0,0,0,1,0,0,0,0,0,0,0,31.67
5503,127.1502844,37.16257667,11156,0,0,0,0,1,0,0,0,0,0,0,0,3.835
5504,127.1503757,37.14274581,11156,0,0,0,0,1,0,0,0,0,30,0,0,1008.692
5505,127.1503798,37.14184441,11156,0,0,0,0,1,0,0,0,0,28,0,0,69.02
5506,127.150384,37.140943,11156,0,0,0,0,1,0,0,0,0,28,0,0,3.248
5507,127.1503881,37.1400416,11156,0,0,0,0,1,0,0,0,2,26,0,0,4.296
5508,127.1505042,37.11480221,11156,89,0,0,0,1,0,0,2,1,2,2,122,58.069
5509,127.1505084,37.1139008,11156,72,0,0,0,1,0,0,2,1,1,2,122,559.615
5510,127.1506119,37.09136554,11156,0,0,0,0,1,0,0,0,1,18,0,0,35.835
5511,127.1506375,37.33023828,12192,0,0,0,0,1,0,0,0,1,7,0,0,216.816
5512,127.1507043,37.31581625,12192,0,0,0,0,1,1,0,0,0,0,0,0,7.14
5513,127.1507668,37.30229556,15401,100,0,0,5,0.998816008,0,0,0,0,0,0,0,309.072
5514,127.150771,37.30139418,15401,344,0,0,2,0.999526403,0,0,0,0,0,0,0,62.002
5515,127.1507752,37.3004928,15401,362,0,0,2,0.999526403,0,0,0,0,0,0,0,64.313
5516,127.1507793,37.29959142,15401,348,0,0,2,0.999526403,1,0,1,0,0,0,0,3706.851
5517,127.1507835,37.29869004,15401,234,0,0,5,0.998816008,1,0,2,0,0,0,0,203.847
5518,127.1507877,37.29778866,15401,134,0,0,5,0.998816008,1,0,3,0,0,0,0,35.72
5519,127.1507918,37.29688728,15401,116,0,0,8,0.998105612,1,0,3,0,0,0,0,20.192
5520,127.150796,37.2959859,15401,473,712,658,8,0.998105612,1,0,3,0,0,0,0,8177.693
5521,127.1508002,37.29508452,15401,560,712,658,8,0.998105612,1,0,3,0,0,0,0,164.356
5522,127.1508085,37.29328176,15401,224,398,436,8,0.998105612,0,0,4,0,0,0,0,292.798
5523,127.1508127,37.29238038,15401,207,0,0,8,0.998105612,0,0,4,0,0,0,0,1586.618
5524,127.1508168,37.29147899,15401,174,0,0,8,0.998105612,0,0,2,0,0,0,0,571.743
5525,127.1508293,37.28877485,12515,91,0,0,8,0.998105612,0,0,2,0,0,0,0,260.145
5526,127.1508335,37.28787347,12515,246,0,0,5,0.998816008,0,0,2,0,0,0,0,927.389
5527,127.1508377,37.28697208,12515,481,0,0,21,0.995027232,0,0,2,0,0,0,0,230.502
5528,127.1508418,37.2860707,10332,0,432,486,21,0.995027232,0,0,2,0,0,0,0,15.682
5529,127.1508501,37.28426794,10332,0,0,0,21,0.995027232,0,0,1,0,0,0,0,972.19
5530,127.1508543,37.28336655,10332,0,1187,1434,21,0.995027232,0,0,1,0,0,0,0,3301.488
5531,127.1508585,37.28246517,10332,0,1187,1434,21,0.995027232,0,0,0,0,0,0,0,88.244
5532,127.1508626,37.28156379,10332,0,0,0,21,0.995027232,0,1,0,0,0,0,0,16.639
5533,127.1508668,37.2806624,10332,1091,0,0,21,0.995027232,0,2,1,2,0,0,0,1641.657
5534,127.150871,37.27976102,10332,510,512,619,21,0.995027232,0,3,3,2,0,0,0,20.718
5535,127.1508751,37.27885964,10332,0,0,0,21,0.995027232,0,3,3,2,0,0,0,46.557
5536,127.1508793,37.27795825,10429,0,0,0,2,0.999526403,0,3,3,2,0,0,0,31.768
5537,127.1508876,37.27615548,10429,0,0,0,8,0.998105612,0,4,3,3,0,2,122,116.312
5538,127.1508918,37.2752541,10429,0,0,0,2,0.999526403,0,4,3,3,0,2,122,12.306
5539,127.1508959,37.27435272,10429,0,0,0,5,0.998816008,0,3,4,3,0,2,122,1172.49
5540,127.1509001,37.27345133,10429,15,0,0,25,0.994080038,0,2,4,4,0,2,122,83.578
5541,127.1509043,37.27254995,10429,0,0,0,25,0.994080038,0,2,6,2,0,2,122,209.04
5542,127.1509084,37.27164856,10429,0,0,0,25,0.994080038,0,1,5,3,0,2,122,279.012
5543,127.1509126,37.27074718,10429,105,0,0,25,0.994080038,0,1,6,3,0,2,122,185.137
5544,127.1509168,37.26984579,10429,0,0,0,25,0.994080038,1,0,7,3,0,2,122,8.48
5545,127.1509251,37.26804302,10332,0,0,0,25,0.994080038,1,0,7,2,0,0,0,16.521
5546,127.1509292,37.26714164,10332,0,0,0,25,0.994080038,2,0,7,2,0,0,0,18.881
5547,127.1509334,37.26624025,10404.75,0,0,0,25,0.994080038,4,0,5,1,0,0,0,2074.414
5548,127.150975,37.25722639,9743,0,0,0,0,1,1,0,3,0,0,0,0,61.38
5549,127.1509792,37.256325,9743,0,0,0,0,1,1,0,3,0,0,0,0,120.582
5550,127.1509833,37.25542361,9743,9,0,0,0,1,0,0,3,0,0,0,0,3.698
5551,127.1510249,37.24640973,9743,0,0,0,0,1,0,0,0,0,0,0,0,82.676
5552,127.1511412,37.2211708,9567,0,0,0,0,1,0,0,0,0,0,0,0,48.82
5553,127.1514851,37.14635474,11156,0,0,0,0,1,0,0,2,1,23,0,0,26.064
5554,127.1514893,37.14545334,11156,0,0,0,0,1,0,0,2,0,29,0,0,61.925
5555,127.1514934,37.14455194,11156,0,0,0,0,1,0,0,2,0,33,0,0,4.008
5556,127.1515099,37.14094632,11156,0,0,0,0,1,0,0,0,2,32,0,0,28.575
5557,127.1515141,37.14004491,11156,0,0,0,0,1,0,0,0,2,29,0,0,176.579
5558,127.1515967,37.12201679,11156,0,0,0,0,1,0,0,0,0,2,0,0,54.842
5559,127.151605,37.12021397,11156,0,0,0,0,1,0,0,0,0,1,0,0,78.998
5560,127.1516133,37.11841115,11156,0,0,0,0,1,0,0,1,1,1,1,65,3.27
5561,127.1516256,37.11570693,11156,36,0,0,0,1,0,0,2,1,0,2,122,310.635
5562,127.1516298,37.11480552,11156,85,0,0,0,1,0,0,2,1,0,2,122,300.396
5563,127.1516339,37.11390411,11156,12,0,0,0,1,0,0,2,1,0,2,122,245.324
5564,127.1517,37.09948155,11156,0,0,0,0,1,0,0,0,0,1,0,0,9.501
5565,127.1517123,37.09677732,11156,0,0,0,0,1,1,0,0,0,4,0,0,19.356
5566,127.151733,37.09227026,11156,0,0,0,0,1,0,0,0,0,12,0,0,124.527
5567,127.1517371,37.09136885,11156,0,0,0,0,1,0,0,0,0,12,0,0,382.834
5568,127.1517663,37.33024161,12192,0,0,0,0,1,0,0,0,1,7,0,0,1696.964
5569,127.1518204,37.31852371,12192,20,0,0,0,1,1,0,3,0,1,0,0,1384.262
5570,127.1518328,37.31581958,12192,0,0,0,0,1,1,0,0,0,0,0,0,7.034
5571,127.1518453,37.31311544,12192,23,0,0,0,1,1,0,0,0,0,0,0,14.196
5572,127.151891,37.30320027,15401,0,0,0,5,0.998816008,0,0,0,0,0,0,0,141.706
5573,127.1519035,37.30049613,15401,0,0,0,2,0.999526403,1,0,1,0,0,0,0,14.424
5574,127.1519076,37.29959475,15401,0,0,0,5,0.998816008,1,0,1,0,0,0,0,27.564
5575,127.1519118,37.29869337,15401,121,0,0,5,0.998816008,1,0,1,0,0,0,0,49.482
5576,127.151916,37.29779199,15401,19,0,0,5,0.998816008,1,0,2,0,0,0,0,51.909
5577,127.1519201,37.29689061,15401,22,0,0,8,0.998105612,1,0,3,0,0,0,0,67.764
5578,127.1519243,37.29598922,15401,207,712,658,8,0.998105612,1,0,3,0,0,0,0,1874.898
5579,127.1519284,37.29508784,15401,373,712,658,8,0.998105612,1,0,3,0,0,0,0,176.133
5580,127.1519326,37.29418646,15401,0,0,0,8,0.998105612,1,0,3,0,0,0,0,249.309
5581,127.1519367,37.29328508,15401,472,398,436,8,0.998105612,0,0,3,0,0,0,0,69.696
5582,127.1519409,37.2923837,15401,315,398,436,8,0.998105612,0,0,3,0,0,0,0,6393.904
5583,127.151945,37.29148232,15401,625,0,0,8,0.998105612,0,0,2,0,0,0,0,145.226
5584,127.1519492,37.29058093,12515,0,0,0,8,0.998105612,0,0,1,0,0,0,0,71.879
5585,127.1519533,37.28967955,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,7.54
5586,127.1519575,37.28877817,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,18.362
5587,127.1519616,37.28787679,12515,135,0,0,5,0.998816008,1,0,2,0,0,0,0,443.673
5588,127.1519658,37.28697541,12515,155,0,0,21,0.995027232,1,0,2,0,0,0,0,13554.053
5589,127.1519699,37.28607402,12515,380,432,486,21,0.995027232,1,0,2,0,0,0,0,1712.4
5590,127.1519741,37.28517264,12515,236,0,0,21,0.995027232,1,0,2,0,0,0,0,651.688
5591,127.1519782,37.28427126,12515,247,0,0,21,0.995027232,0,0,1,0,0,0,0,173.426
5592,127.1519824,37.28336987,12515,126,0,0,21,0.995027232,0,0,1,0,0,0,0,255.713
5593,127.1519865,37.28246849,11423.5,83,0,0,21,0.995027232,0,0,1,0,0,0,0,811.147
5594,127.1519907,37.28156711,11423.5,25,0,0,21,0.995027232,0,1,1,0,0,0,0,65.385
5595,127.151999,37.27976434,11059.66667,0,512,619,21,0.995027232,0,3,3,2,0,0,0,244.993
5596,127.1520031,37.27886296,10380.5,0,0,0,21,0.995027232,0,3,3,2,0,0,0,16.619
5597,127.1520073,37.27796157,10429,41,0,0,8,0.998105612,0,3,3,2,0,0,0,2678.994
5598,127.1520114,37.27706019,10429,71,0,0,8,0.998105612,0,4,3,3,0,0,0,33.009
5599,127.1520156,37.2761588,10429,9,0,0,2,0.999526403,0,4,3,3,0,2,122,1520.577
5600,127.1520322,37.27255327,10429,262,0,0,25,0.994080038,0,2,6,3,0,2,122,21.504
5601,127.1520363,37.27165188,10429,17,0,0,25,0.994080038,0,1,5,3,0,2,122,177.157
5602,127.1520405,37.2707505,10429,89,0,0,25,0.994080038,0,1,5,3,0,2,122,1960.858
5603,127.1520446,37.26984911,10429,0,0,0,25,0.994080038,1,0,7,3,0,2,122,7.54
5604,127.1520488,37.26894773,10429,0,0,0,25,0.994080038,1,0,7,3,0,2,122,2003.962
5605,127.1520529,37.26804634,10429,0,0,0,25,0.994080038,2,0,7,2,0,2,122,25.266
5606,127.1520571,37.26714496,10429,0,0,0,25,0.994080038,4,0,9,2,0,0,0,53.076
5607,127.1520612,37.26624357,10429,0,0,0,25,0.994080038,4,0,8,2,0,0,0,16.408
5608,127.1520654,37.26534218,10429,0,0,0,25,0.994080038,6,0,5,1,0,0,0,4.968
5609,127.1521027,37.25722971,9743,0,0,0,0,1,0,0,4,0,0,0,0,5.676
5610,127.1521068,37.25632832,9743,0,0,0,0,1,0,0,3,0,0,0,0,15.848
5611,127.1522559,37.22387829,13239,0,0,0,0,1,0,0,0,0,0,0,0,4.006
5612,127.1526359,37.14094962,11156,0,0,0,0,1,0,0,0,2,36,0,0,481.829
5613,127.15264,37.14004822,11156,0,0,0,0,1,0,0,0,2,31,0,0,91.183
5614,127.1526441,37.13914681,11156,0,0,0,0,1,0,0,0,2,30,0,0,5.068
5615,127.1526483,37.13824541,11156,0,0,0,0,1,0,0,0,2,30,0,0,5.948
5616,127.1527224,37.12202009,11156,0,0,0,0,1,0,0,0,0,2,0,0,9.033
5617,127.1527306,37.12021727,11156,8,0,0,0,1,0,0,0,0,1,0,0,82.168
5618,127.1527554,37.11480882,11156,16,0,0,0,1,0,0,2,1,0,2,122,11.558
5619,127.1527636,37.113006,11156,0,0,0,0,1,0,0,1,1,0,2,122,9.22
5620,127.1528623,37.09137214,11156,0,0,0,0,1,0,0,0,0,11,0,0,7.768
5621,127.1529365,37.32123116,12192,0,0,0,0,1,0,0,3,0,2,0,0,52.178
5622,127.1529448,37.3194284,12192,30,0,0,0,1,1,0,3,0,2,0,0,466.862
5623,127.152949,37.31852703,12192,72,0,0,0,1,1,0,3,0,2,0,0,22.073
5624,127.1529697,37.31402013,12192,48,0,0,0,1,1,0,0,0,0,0,0,67.408
5625,127.1529738,37.31311876,12192,15,0,0,0,1,1,0,0,0,0,0,0,220.791
5626,127.1530235,37.3023022,15401,0,0,0,5,0.998816008,0,0,0,0,0,0,0,16.692
5627,127.1530277,37.30140082,15401,0,0,0,2,0.999526403,0,0,0,0,0,0,0,8.208
5628,127.1530318,37.30049944,15401,0,0,0,2,0.999526403,1,0,0,0,0,0,0,74.128
5629,127.153036,37.29959806,15401,0,0,0,5,0.998816008,1,0,1,0,0,0,0,2088.326
5630,127.1530401,37.29869668,15401,183,0,0,5,0.998816008,1,0,1,0,0,0,0,135.958
5631,127.1530442,37.2977953,15401,171,240,431,5,0.998816008,1,0,2,0,0,0,0,2700.362
5632,127.1530484,37.29689392,15401,368,240,431,8,0.998105612,1,0,3,0,0,0,0,43.268
5633,127.1530525,37.29599254,15401,622,367,403,8,0.998105612,1,0,3,0,0,0,0,1022.512
5634,127.1530567,37.29509116,15401,267,367,403,8,0.998105612,1,0,3,0,0,0,0,86.757
5635,127.1530649,37.29328839,15401,394,308,544,8,0.998105612,0,0,3,0,0,0,0,1944.908
5636,127.1530691,37.29238701,15401,147,308,544,8,0.998105612,0,0,3,0,0,0,0,50.646
5637,127.1530732,37.29148563,15401,201,0,0,8,0.998105612,0,0,1,0,0,0,0,24654.331
5638,127.1530774,37.29058425,12515,0,0,0,8,0.998105612,1,0,1,0,0,0,0,62.522
5639,127.1530815,37.28968286,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,17.891
5640,127.1530856,37.28878148,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,14.781
5641,127.1530898,37.2878801,12515,6,286,320,5,0.998816008,1,0,2,0,0,0,0,63.446
5642,127.1530939,37.28697872,12515,192,286,320,21,0.995027232,1,0,2,0,0,0,0,1486.432
5643,127.1530981,37.28607733,12515,510,0,0,21,0.995027232,1,0,2,0,0,0,0,241.228
5644,127.1531022,37.28517595,12515,138,0,0,21,0.995027232,1,0,2,0,0,0,0,109.009
5645,127.1531063,37.28427457,12515,213,0,0,21,0.995027232,1,0,2,0,0,0,0,936.446
5646,127.1531105,37.28337319,12515,173,0,0,28,0.993369642,0,0,2,0,0,0,0,903.7
5647,127.1531146,37.2824718,12515,190,0,0,28,0.993369642,0,0,2,0,0,0,0,227.535
5648,127.1531187,37.28157042,12515,206,0,0,28,0.993369642,0,2,1,0,0,0,0,24.39
5649,127.1531229,37.28066904,12515,213,0,0,28,0.993369642,0,2,3,2,0,0,0,3104.219
5650,127.153127,37.27976765,12515,219,0,0,28,0.993369642,0,2,3,2,0,0,0,458.843
5651,127.1531312,37.27886627,12515,52,0,0,5,0.998816008,0,3,3,2,0,0,0,852.604
5652,127.1531353,37.27796488,10429,21,0,0,5,0.998816008,0,3,3,2,0,0,0,508.908
5653,127.1531394,37.2770635,10429,48,0,0,5,0.998816008,0,3,2,2,0,0,0,768.976
5654,127.1531436,37.27616212,10429,135,0,0,5,0.998816008,0,4,2,3,0,2,122,1643.542
5655,127.1531477,37.27526073,10429,0,0,0,5,0.998816008,0,4,4,3,0,2,122,325.243
5656,127.1531601,37.27255658,10429,0,0,0,25,0.994080038,0,2,7,2,0,2,122,72.612
5657,127.1531642,37.27165519,10429,304,0,0,25,0.994080038,0,1,5,3,0,2,122,75.58
5658,127.1531684,37.27075381,10429,18,0,0,25,0.994080038,0,0,6,3,0,2,122,2828.064
5659,127.1531725,37.26985242,10429,36,0,0,25,0.994080038,1,0,7,3,0,2,122,4321.441
5660,127.1531766,37.26895104,10429,242,0,0,25,0.994080038,1,0,7,2,0,2,122,518.332
5661,127.1531808,37.26804965,10429,0,0,0,25,0.994080038,2,0,9,2,0,0,0,20.186
5662,127.1531849,37.26714827,10429,0,0,0,1,0.999763202,4,0,9,2,0,0,0,17.749
5663,127.153189,37.26624688,10429,326,0,0,25,0.994080038,6,0,8,2,0,0,0,865.83
5664,127.1531932,37.26534549,10429,580,0,0,3,0.999289605,6,0,7,1,0,0,0,1968.257
5665,127.1531973,37.26444411,10429,533,0,0,3,0.999289605,6,0,8,1,0,0,0,22634.222
5666,127.1532014,37.26354272,10429,236,966,1172,3,0.999289605,6,0,9,1,0,0,0,1313.696
5667,127.153346,37.23199412,13239,0,0,0,0,1,0,0,0,0,0,0,0,329.208
5668,127.1537413,37.14545994,11156,0,0,0,0,1,0,0,1,2,41,0,0,264.745
5669,127.1537454,37.14455854,11156,0,0,0,0,1,0,0,0,2,46,0,0,25.69
5670,127.1537947,37.13374167,11156,0,0,0,0,1,0,0,0,2,10,0,0,4.23
5671,127.1538153,37.12923464,11156,0,0,0,0,1,0,0,0,0,7,0,0,7.53
5672,127.1538809,37.11481211,11156,6,0,0,0,1,0,0,1,1,0,2,122,42.84
5673,127.1539219,37.10579802,11156,0,0,0,0,1,1,0,0,0,0,0,0,29.187
5674,127.1539834,37.09227685,11156,0,0,0,0,1,0,0,0,0,11,0,0,595.884
5675,127.1539875,37.09137543,11156,0,0,0,0,1,0,0,0,0,10,0,0,13.328
5676,127.1540239,37.33024823,12192,0,0,0,0,1,0,0,0,0,6,0,0,583.712
5677,127.1540652,37.32123446,12192,0,0,0,0,1,0,0,3,0,3,0,0,3.064
5678,127.1540734,37.31943171,12192,51,0,0,0,1,1,0,3,0,2,0,0,352.518
5679,127.1540776,37.31853033,12192,45,0,0,0,1,1,0,3,0,2,0,0,18.384
5680,127.1540817,37.31762895,12192,0,0,0,0,1,1,0,3,0,1,0,0,124.539
5681,127.1541065,37.31222068,12192,0,0,0,0,1,1,0,0,0,0,0,0,3.355
5682,127.154156,37.30140412,15401,0,0,0,2,0.999526403,1,0,0,0,0,0,0,3.433
5683,127.1541643,37.29960136,15401,0,0,0,5,0.998816008,1,0,1,0,0,0,0,3.904
5684,127.1541684,37.29869998,15401,0,0,0,5,0.998816008,1,0,1,0,0,0,0,13.002
5685,127.1541725,37.2977986,15401,0,240,431,5,0.998816008,1,0,1,0,0,0,0,4.334
5686,127.1541767,37.29689722,15401,30,240,431,8,0.998105612,1,0,2,0,0,0,0,68.622
5687,127.1541808,37.29599584,15401,245,367,403,8,0.998105612,1,0,2,0,0,0,0,5810.423
5688,127.154189,37.29419308,15401,258,0,0,8,0.998105612,1,0,3,0,0,0,0,45.813
5689,127.1541932,37.29329169,15401,389,308,544,8,0.998105612,1,0,3,0,0,0,0,514.416
5690,127.1541973,37.29239031,15401,186,1256,1375,8,0.998105612,0,0,2,0,0,0,0,292.614
5691,127.1542014,37.29148893,15401,348,948,831,8,0.998105612,0,0,1,0,0,0,0,170.229
5692,127.1542055,37.29058755,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,29.17
5693,127.1542097,37.28968617,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,7.24
5694,127.1542138,37.28878478,12515,0,0,0,5,0.998816008,1,0,2,0,0,0,0,109.141
5695,127.1542179,37.2878834,12515,31,286,320,5,0.998816008,1,0,2,0,0,0,0,40.187
5696,127.154222,37.28698202,12515,749,774,867,5,0.998816008,1,0,3,0,0,0,0,1250.358
5697,127.1542262,37.28608064,12515,516,488,547,21,0.995027232,1,0,3,0,0,0,0,789.563
5698,127.1542303,37.28517925,12515,301,0,0,28,0.993369642,1,0,4,0,0,0,0,49.578
5699,127.1542344,37.28427787,12515,420,0,0,28,0.993369642,1,0,5,0,0,0,0,8160.44
5700,127.1542385,37.28337649,12515,258,0,0,28,0.993369642,1,0,4,0,0,0,0,171.234
5701,127.1542427,37.2824751,12515,346,0,0,28,0.993369642,0,0,3,0,0,0,0,1086.254
5702,127.1542468,37.28157372,12515,295,481,646,28,0.993369642,0,1,2,0,0,0,0,241.277
5703,127.1542509,37.28067234,12515,172,0,0,28,0.993369642,0,2,1,2,0,0,0,231.239
5704,127.154255,37.27977095,12515,91,0,0,28,0.993369642,0,2,3,2,0,0,0,36.063
5705,127.1542592,37.27886957,12515,634,0,0,28,0.993369642,0,3,3,2,0,0,0,767.683
5706,127.1542633,37.27796818,11472,312,0,0,5,0.998816008,0,3,3,2,0,0,0,259.425
5707,127.1542674,37.2770668,10429,0,0,0,5,0.998816008,0,3,4,2,0,0,0,19.127
5708,127.1542715,37.27616541,10429,439,590,979,5,0.998816008,0,3,3,2,0,2,122,90.257
5709,127.1542757,37.27526403,10429,196,590,979,5,0.998816008,0,4,4,3,0,2,122,486.894
5710,127.154288,37.27255988,10429,50,0,0,25,0.994080038,0,1,8,2,0,2,122,591.945
5711,127.1542921,37.27165849,10429,392,0,0,25,0.994080038,0,1,6,2,0,2,122,863.8
5712,127.1542963,37.27075711,10429,159,0,0,25,0.994080038,0,0,6,3,0,2,122,79.419
5713,127.1543004,37.26985572,10429,267,0,0,1,0.999763202,0,0,6,2,0,2,122,1147.041
5714,127.1543045,37.26895433,10429,237,533,773,1,0.999763202,1,0,9,2,0,2,122,130.223
5715,127.1543086,37.26805295,10429,242,0,0,1,0.999763202,4,0,10,2,0,0,0,3976.481
5716,127.1543127,37.26715156,10429,173,0,0,1,0.999763202,6,0,9,2,0,0,0,1038.548
5717,127.1543169,37.26625018,10429,15,0,0,1,0.999763202,6,0,8,2,0,0,0,16.788
5718,127.154321,37.26534879,10429,233,0,0,1,0.999763202,6,0,8,1,0,0,0,94.387
5719,127.1543251,37.26444741,10429,441,0,0,6,0.998579209,6,0,9,1,0,0,0,435.661
5720,127.1543292,37.26354602,10429,608,966,1172,6,0.998579209,6,0,7,1,0,0,0,2913.495
5721,127.1544733,37.23199741,13239,0,0,0,0,1,0,0,0,0,0,0,0,658.416
5722,127.1548673,37.14546322,11156,0,0,0,0,1,0,0,0,2,39,0,0,373.236
5723,127.1548837,37.1418576,11156,0,0,0,0,1,0,0,0,2,52,0,0,22.525
5724,127.1549001,37.13825198,11156,0,0,0,0,1,0,0,0,2,32,0,0,3.878
5725,127.1549165,37.13464636,11156,0,0,0,0,1,0,0,0,2,14,0,0,48.39
5726,127.1549492,37.12743511,11156,0,0,0,0,1,0,0,0,0,8,0,0,5.472
5727,127.1549738,37.12202666,11156,0,0,0,0,1,0,0,0,0,2,0,0,9.52
5728,127.1549942,37.11751962,11156,0,0,0,0,1,0,0,0,1,1,1,65,87.102
5729,127.155031,37.10940694,11156,0,0,0,0,1,0,0,0,0,0,0,0,4.468
5730,127.1551005,37.09408295,11156,0,0,0,0,1,1,0,0,0,8,0,0,14.036
5731,127.1551087,37.09228012,11156,13,0,0,0,1,1,0,0,0,8,0,0,95.01
5732,127.1551362,37.33385703,12192,7,0,0,0,1,0,0,0,0,5,0,0,12.123
5733,127.1551485,37.3311529,12192,0,0,0,0,1,0,0,0,0,5,0,0,25.904
5734,127.1551938,37.32123776,12192,9,0,0,0,1,0,0,3,0,3,0,0,73.377
5735,127.1551979,37.32033638,12192,46,0,0,0,1,0,0,3,0,3,0,0,90.499
5736,127.1552021,37.319435,12192,51,0,0,0,1,1,0,3,0,2,0,0,36.882
5737,127.1552062,37.31853362,12192,32,0,0,0,1,1,0,3,0,2,0,0,9.192
5738,127.1552926,37.29960465,15401,0,0,0,5,0.998816008,1,0,1,0,0,0,0,4.159
5739,127.1553008,37.29780189,15401,8,0,0,5,0.998816008,1,0,1,0,0,0,0,237.456
5740,127.1553049,37.29690051,15401,44,0,0,5,0.998816008,1,0,1,0,0,0,0,17.304
5741,127.1553132,37.29509775,15401,55,0,0,8,0.998105612,1,0,1,0,0,0,0,18.659
5742,127.1553173,37.29419637,15401,32,0,0,8,0.998105612,1,0,1,0,0,0,0,3.768
5743,127.1553255,37.2923936,15401,430,0,0,8,0.998105612,0,0,0,0,0,0,0,208.543
5744,127.1553296,37.29149222,15401,0,948,831,8,0.998105612,1,0,1,0,0,0,0,88.746
5745,127.1553378,37.28968946,12515,0,0,0,8,0.998105612,1,0,2,0,0,0,0,295.75
5746,127.155342,37.28878807,12515,0,0,0,5,0.998816008,1,0,2,0,0,0,0,7.504
5747,127.1553461,37.28788669,12515,58,0,0,5,0.998816008,1,0,3,0,0,0,0,353.108
5748,127.1553502,37.28698531,12515,567,0,0,5,0.998816008,1,0,3,0,0,0,0,953.1
5749,127.1553543,37.28608393,12515,0,488,547,5,0.998816008,1,0,4,0,0,0,0,74.768
5750,127.1553584,37.28518254,12515,305,567,629,28,0.993369642,1,0,4,0,0,0,0,59.326
5751,127.1553625,37.28428116,12515,309,567,629,28,0.993369642,1,0,8,0,0,0,0,107.294
5752,127.1553666,37.28337978,12515,264,0,0,28,0.993369642,1,0,9,0,0,0,0,1799.898
5753,127.1553707,37.28247839,12515,686,481,646,28,0.993369642,0,0,8,0,0,0,0,118.207
5754,127.1553748,37.28157701,12515,366,481,646,28,0.993369642,1,0,6,0,0,0,0,345.99
5755,127.1553831,37.27977424,12515,649,552,661,28,0.993369642,0,2,5,2,0,0,0,2136.643
5756,127.1553872,37.27887286,12515,317,552,661,28,0.993369642,0,2,3,2,0,0,0,140.516
5757,127.1553913,37.27797147,10429,86,0,0,28,0.993369642,0,3,3,2,0,0,0,455.599
5758,127.1553954,37.27707009,10429,300,0,0,5,0.998816008,0,3,4,2,0,0,0,3166.321
5759,127.1553995,37.2761687,10429,673,590,979,5,0.998816008,0,3,3,2,0,0,0,5519.953
5760,127.1554036,37.27526732,10429,120,590,979,5,0.998816008,0,3,3,2,0,2,122,22.438
5761,127.1554077,37.27436593,10429,198,0,0,5,0.998816008,0,2,4,3,0,2,122,3316.43
5762,127.1554159,37.27256316,10429,165,0,0,5,0.998816008,0,0,6,2,0,2,122,846.6
5763,127.15542,37.27166178,10429,259,564,1053,5,0.998816008,0,0,6,1,0,2,122,3148.047
5764,127.1554241,37.27076039,10429,479,564,1053,1,0.999763202,0,0,6,2,0,2,122,331.435
5765,127.1554283,37.26985901,10429,302,0,0,1,0.999763202,0,0,6,2,0,2,122,77.308
5766,127.1554324,37.26895762,10429,395,533,773,1,0.999763202,0,0,8,2,0,0,0,154.322
5767,127.1554365,37.26805624,10429,282,0,0,1,0.999763202,4,0,8,2,0,0,0,521.717
5768,127.1554406,37.26715485,10429,595,0,0,1,0.999763202,6,0,7,2,0,0,0,197.615
5769,127.1554447,37.26625347,10429,215,0,0,1,0.999763202,6,0,7,2,0,0,0,8860.938
5770,127.1554488,37.26535208,10429,233,0,0,1,0.999763202,6,0,5,1,0,0,0,322.371
5771,127.1555145,37.25092988,9743,0,0,0,0,1,0,0,0,0,0,0,0,224.488
5772,127.1555186,37.25002849,9743,13,0,0,0,1,0,0,0,0,0,0,0,7.89
5773,127.1555719,37.23831043,5642,0,0,0,0,1,0,0,0,0,1,0,0,4.138
5774,127.1555842,37.23560626,5642,0,0,0,0,1,0,0,0,0,1,0,0,7.14
5775,127.1555965,37.23290209,5642,0,0,0,0,1,0,0,0,0,0,0,0,241.101
5776,127.1556539,37.2202826,9567,0,0,0,0,1,0,0,0,0,0,0,0,180.648
5777,127.1559852,37.14726931,11156,0,0,0,0,1,0,0,0,2,28,0,0,6.452
